Age,Income,Time_on_Site,Previous_Clicks,Device_Type_Num,Is_Tech_Ad,Is_Male,Is_Evening,Engagement_Score,Is_Active_User,Is_High_Income,Time_Clicks_Interaction,Age_Income_Ratio,Clicked
0.5052763633114156,-0.5532968790375186,0.9072508218348033,-1.0046180619086693,0,0,0,0,-0.9099828758488865,0,0,-0.27385029815029927,0.01018834134706484,1
1.6857950755923845,-1.0593523156619655,1.2447705579127906,0.1345861630110246,0,0,0,0,0.5739372748877699,0,0,0.5266428274241464,-0.001420415036166083,0
0.5192698389123259,-0.5162556265294901,-1.199073763116163,0.9478545570421173,0,0,0,0,0.7450607144214044,0,0,-0.18872991768214806,0.010164783906836537,0
-0.2503442729991627,0.36210388039943847,1.1652772124974773,-1.3696528389830551,0,0,0,0,-1.2643290770680449,0,0,-0.8366063042810099,-0.016626952517887976,1
0.17050712165745202,-0.4314618617160152,-0.1574055996865024,0.7248861166148093,0,0,0,0,0.8211029475420021,0,0,0.4782397294666145,0.018114437590040926,1
1.1440963741743029,1.4421322992839638,-0.13928563621302095,-0.7568171317247229,0,0,0,0,-0.95772316309652,0,0,0.63997551754579,0.009917958269206972,1
0.6185307225492406,-0.728641811383722,0.8592824915293695,-0.06545443686668519,0,0,0,0,0.2054392291802229,0,0,0.3984288066913405,0.008029012221528258,0
0.41900944803718987,-0.08595361944181068,0.6568493577961221,-0.3014879159320402,0,0,0,0,-0.1458532339550011,0,0,0.31174122080599465,0.03616954281303445,1
-0.3030121165578618,-0.8113447078625105,0.4456560421817042,0.28108521405722864,0,0,0,0,0.48602816040548136,0,0,0.5898818305525663,0.018253130692067625,0
-0.03355084944434372,-0.7882876404980634,-0.3912702513131644,-1.0150865508798765,0,0,0,0,-1.3521940060079771,0,0,0.8950345641136598,0.01547381636302098,1
-0.4258510260378184,1.565878130242568,-1.2401376900264571,0.1787670421052647,0,0,0,0,-0.1949474851109077,0,0,0.5218132284426986,0.0005829625234795005,1
-2.1826866641042026,0.9559497702528225,1.3046072574213925,-2.230473865842382,0,0,0,0,-2.2551557481115316,0,0,-1.8748535188239455,-0.020266222107716114,1
0.12527108993865468,-0.15738426879502276,1.2384026608523904,-0.13563902601619465,0,0,0,0,0.24632434802408967,0,0,0.26631529433341095,0.03992699285550074,0
1.0000014714935088,-0.7330140480889192,-0.8264128889849096,1.4613084663501816,0,0,0,0,1.4868444858650327,0,0,-0.2861495752773894,0.0032947560877365153,0
-1.0316703535865912,-0.23900936276848977,0.402403910892113,-1.4545780652903413,0,0,0,0,-1.6190158129825833,0,0,0.03720466848483893,0.0726884669931041,1
-0.6805773882746091,1.9025456155991842,-0.27215374603582837,-0.9620370836758152,0,0,0,0,-1.2488836549530349,0,0,0.7761657063935992,0.0005166875729407323,0
-0.9854865007386704,0.9639422157615803,-0.7094826622029567,0.8981848094987522,0,0,0,0,0.8472055364642306,0,0,0.13950416938154353,-0.00875276008930528,0
0.84522636890204,0.1909303934118966,2.0592863377711157,-1.240971754285537,0,0,0,0,-0.813550371650859,0,0,-1.6862090815704878,0.014267880482355262,1
1.1348858111496831,-1.1105577605543941,0.7351916176495931,0.12213128455383088,0,0,0,0,0.390346005313797,0,0,0.5271735257712674,0.0034791854238137147,0
-1.0131073795073888,0.8542138126093988,-2.1775595848358407,-0.02549754232764451,0,0,0,0,-0.7511347187457819,0,0,0.8476363612394763,-0.011081050063640461,0
1.5283184018705573,1.9084695684287574,-2.258969324961545,1.7490805765238429,0,0,0,0,1.359542075100416,0,0,-2.239701079999907,0.01105490948616946,1
-0.7118509880860955,1.076965047669028,0.28752754717529816,-1.180789776941601,0,0,0,0,-1.32722316732439,0,0,0.24252572041312642,-0.004781715611164064,1
1.0100054970361234,0.7980566158277734,-0.7281701155589484,-0.02189698780778687,0,0,0,0,-0.26728341383885773,0,0,0.6440037825616934,0.010678519587644049,1
1.0511619229122395,-2.0620922536956128,0.35427739972357214,-0.20731639995013065,0,0,0,0,-0.13251921645812761,0,0,0.4447777342890257,0.005511388749948561,0
1.423548934569813,1.3908292735087893,-1.3558840590123746,0.995445217535109,0,0,0,0,0.7505082575157879,0,0,-0.33497946409663293,0.011848401304378323,1
0.055747127376260225,-1.9113926135406636,0.10000039104041647,-0.1836219565511019,0,0,0,0,-0.18810219361317904,0,0,0.5179058161464554,0.01011961067522798,0
-0.38869179120470476,2.5223093414458013,-0.4356137870737344,0.18007736436637142,0,0,0,0,0.07279856105594203,0,0,0.5367959928241275,0.0031819432355411925,1
-0.09870973694930187,0.5451264952922433,0.2648196130781924,-0.5365069554404881,0,0,0,0,-0.5586496317816367,0,0,0.4009028842243191,-0.006137339470101937,1
-0.055703734318503596,-0.07010982859125382,-0.5577746307113494,0.7203889078430696,0,0,0,0,0.683228145971285,0,0,0.30307518857850535,0.10421029311826269,0
0.11863982668732516,-1.8170566904697212,0.13206631651016965,0.29149276295282195,0,0,0,0,0.3948171944296627,0,0,0.5601188791149044,0.009962701711950586,0
-0.032037999540176394,-1.0936742681011677,0.6140779761636657,-0.009000859335403164,0,0,0,0,0.19231857852537595,0,0,0.46722598183238995,0.013118636767445239,0
-0.7413341574209085,0.6822383150968403,-0.5923576714287941,0.12466931437489706,0,0,0,0,-0.04580147131209276,0,0,0.5588322627156372,-0.012040180912035167,1
-0.4140919021231224,0.8023467088304559,-0.9888802709005392,-0.1972786851836691,0,0,0,0,-0.5647966262995383,0,0,0.8131897242996348,-0.00547067410655644,1
-2.406677193227306,0.46168733194627504,-0.7751121795459724,-0.4674929480956784,0,0,0,0,-0.8195668810144792,0,0,0.9161576328770128,-0.05395914974137577,0
1.3901373381614757,0.46748613040296255,-0.9043630811767776,0.8393567432425639,0,0,0,0,0.7118687994647789,0,0,0.06811436049360291,0.02061079009331182,1
-0.8893775330721249,1.705518667352606,-0.5423416300212336,-0.7635239517609551,0,0,0,0,-1.0991485558356284,0,0,0.9272235661585541,-0.0013545257321697947,1
-0.3064263278156513,-0.6335696210208523,1.3757423239789663,-0.8672021993063699,0,0,0,0,-0.5894601959461,0,0,-0.54738673049937,0.021435820331280043,0
0.3809425631530363,-1.3552072346524502,1.722784504002363,-0.9593608273269244,0,0,0,0,-0.5856570696106145,0,0,-0.9453991282483082,0.009185044307063342,0
1.0674881165491799,-1.3639631422828755,-0.15110669252636896,0.8827781531397199,0,0,0,0,1.0133794787107198,0,0,0.46319895587976617,0.00459784057430356,0
1.7411081551003602,-0.9125836937070357,2.322224045830182,-0.655340908154291,0,0,0,0,-0.021124826840342687,0,0,-0.9142278205305632,-0.0033387754145683827,1
-1.4450427086276874,0.2862136762703326,0.8729332746366799,-1.1615888270878953,0,0,0,0,-1.1104193189886196,0,0,-0.34986814366766267,-0.06085417933783622,1
-0.44371545690173975,0.3097097894149409,-0.8278285778753445,0.3844128225811865,0,0,0,0,0.18917585494837955,0,0,0.39866786346653504,-0.026313691125030042,0
1.3826560650075184,1.511126597239891,-1.2569380487969664,0.7012256466475911,0,0,0,0,0.42883424651035473,0,0,0.014844081582027902,0.011223170634816705,1
0.8505264245779596,-0.6335543364553338,-0.27151808580841974,1.1192693970176866,0,0,0,0,1.258413880032367,0,0,0.3464426929906111,0.004843686256578755,0
-0.23599491164706718,0.18997559710817744,-1.3299956539534625,0.9407671046420886,0,0,0,0,0.6932093229328921,0,0,-0.2619829183232787,-0.03743064593436712,1
2.169352426990928,-0.8354395272277113,0.8181129998205248,0.6959344203842792,0,0,0,0,1.1089678276716388,0,0,0.8912532244558419,-0.008958765655653783,1
-1.1113099917847016,-0.10856858075533624,-0.1734318502466918,-0.4867290601110604,0,0,0,0,-0.643679041337108,0,0,0.6289078267586625,0.1581265323160376,1
0.6323081455143772,1.0680784748821794,-0.5505031482320751,1.29201971154211,0,0,0,0,1.3742053172427833,0,0,0.06482659968969277,0.006556107949229938,1
2.058300088123643,-1.678469357167073,0.8793754493139112,0.4898965252352726,0,0,0,0,0.8810479705781832,0,0,0.7757284989608797,-0.0003003062424033343,0
0.003434103453886312,-0.2531477454667229,-0.04644674166411006,0.18506417501774045,0,0,0,0,0.2075570735234779,0,0,0.544491267655332,0.031878176327238605,0
0.15646854122852918,-0.3039788762355225,1.6587971563395203,-1.4566226738502719,0,0,0,0,-1.20581514914591,0,0,-1.531398063168625,0.023159108467807367,1
0.8284609715103374,1.0042009841560395,-0.5619280113031715,0.1335894705513519,0,0,0,0,-0.024989174875644702,0,0,0.554293406132796,0.008297640469068357,1
1.5567506382175227,-0.2117746944417839,-1.4437877042882639,1.23954750500256,0,0,0,0,1.0154655445197363,0,0,-0.6643436691819641,-0.02991095840789256,1
0.009138310729999344,-0.540975943966351,-0.9865657140738356,0.3666587660957184,0,0,0,0,0.11527339130841438,0,0,0.38382966282818864,0.018591953006895805,0
0.5111621451046292,-0.7144611587108165,0.08646619903294439,0.37409464458021435,0,0,0,0,0.479230971023235,0,0,0.5611410697586815,0.009413243713439498,0
-0.7513926634601382,0.5599939374527316,1.751078681876782,-0.9388676128610997,0,0,0,0,-0.5516106707337018,0,0,-0.9419176782000621,-0.016378569783622447,0
1.7648930377021292,0.4455323552863928,-0.08818826564006764,0.8129705897291049,0,0,0,0,0.9501069699827528,0,0,0.5032046098084437,0.02892198197410081,1
1.1881912523840894,-1.0789526218927405,0.5778903233042916,0.5079672446524285,0,0,0,0,0.8030725293343396,0,0,0.7054374196506712,0.0029246863027405914,0
-0.28981286079837165,-0.1707819741988904,1.0780339425377607,-0.726209110704098,0,0,0,0,-0.5181170797849726,0,0,-0.1934561116492151,0.059429311450615786,0
0.09330085685793182,-1.0109183717036683,0.528185700510731,-0.07131664353042068,0,0,0,0,0.08883812683508936,0,0,0.452312831103282,0.012486042655197049,0
-0.004506588294967769,-1.1742453858408854,-0.6433441990322731,0.6228802814257477,0,0,0,0,0.5374620830559809,0,0,0.31372370060493027,0.012491533272060058,0
-0.9741777986955258,2.398466419228974,-0.12619075729959403,-0.5427314603526928,0,0,0,0,-0.6955088816062978,0,0,0.6106953836247473,0.000762188416685232,1
-0.5756851971525953,-0.4371106025546736,0.76198990597225,-0.7101720193819859,0,0,0,0,-0.6033588276077563,0,0,0.031632875476291594,0.03348219566628456,0
-0.15672827302181733,1.2486915358458417,-0.5130316692044502,0.9799326040368135,0,0,0,0,1.0106703841236295,0,0,0.22062197536740846,0.0008901390750491614,1
-0.5552041052278469,-1.860221045614335,0.5769984661996533,-0.6577175322002885,0,0,0,0,-0.601375860219179,0,0,0.1791752423043317,0.013187467603943272,0
2.2145203870117665,-1.4701532398965282,-0.6559490188292597,1.1575597624658345,0,0,0,0,1.177352808973366,0,0,0.03962752616305136,-0.002312125479324756,1
